Subject,OriginalNumber,Age,Sex,Language,Major,Semester,Session,Cycle,Trial,BaseRate,Stimulus,Response,Matrix,RT,Word
10,15,26,female,native,psychology,5,4,14,35,85,old,old,hit,814,
10,15,26,female,native,psychology,5,4,14,36,85,old,new,miss,1922,
10,15,26,female,native,psychology,5,4,14,37,85,old,old,hit,672,
10,15,26,female,native,psychology,5,4,14,38,85,old,old,hit,521,
10,15,26,female,native,psychology,5,4,14,39,85,old,old,hit,897,
10,15,26,female,native,psychology,5,4,14,40,85,old,old,hit,601,
10,15,26,female,native,psychology,5,4,14,41,85,old,new,miss,1014,
10,15,26,female,native,psychology,5,4,14,42,85,old,old,hit,346,
10,15,26,female,native,psychology,5,4,14,43,85,new,old,fa,1065,
10,15,26,female,native,psychology,5,4,14,44,85,old,old,hit,523,
10,15,26,female,native,psychology,5,4,14,45,85,old,old,hit,507,
10,15,26,female,native,psychology,5,4,14,46,85,old,old,hit,603,
10,15,26,female,native,psychology,5,4,14,47,85,old,old,hit,624,
10,15,26,female,native,psychology,5,4,14,48,85,old,old,hit,604,
10,15,26,female,native,psychology,5,4,14,49,85,old,old,hit,608,
10,15,26,female,native,psychology,5,4,14,50,85,old,old,hit,684,
10,15,26,female,native,psychology,5,4,14,51,85,old,old,hit,749,
10,15,26,female,native,psychology,5,4,14,52,85,old,old,hit,836,
10,15,26,female,native,psychology,5,4,14,53,85,old,old,hit,647,
10,15,26,female,native,psychology,5,4,14,54,85,old,old,hit,762,
10,15,26,female,native,psychology,5,4,14,55,85,new,new,cr,880,
10,15,26,female,native,psychology,5,4,14,56,85,old,old,hit,626,
10,15,26,female,native,psychology,5,4,14,57,85,old,old,hit,869,
10,15,26,female,native,psychology,5,4,14,58,85,old,old,hit,671,
10,15,26,female,native,psychology,5,4,14,59,85,new,new,cr,1049,
10,15,26,female,native,psychology,5,4,14,60,85,old,old,hit,499,
10,15,26,female,native,psychology,5,4,14,61,85,old,old,hit,764,
10,15,26,female,native,psychology,5,4,14,62,85,old,old,hit,818,
10,15,26,female,native,psychology,5,4,14,63,85,new,new,cr,926,
10,15,26,female,native,psychology,5,4,14,64,85,old,old,hit,949,
10,15,26,female,native,psychology,5,4,14,65,85,old,old,hit,603,
10,15,26,female,native,psychology,5,4,14,66,85,old,old,hit,640,
10,15,26,female,native,psychology,5,4,14,67,85,old,old,hit,546,
10,15,26,female,native,psychology,5,4,14,68,85,new,new,cr,881,
10,15,26,female,native,psychology,5,4,14,69,85,old,old,hit,795,
10,15,26,female,native,psychology,5,4,14,70,85,old,old,hit,535,
10,15,26,female,native,psychology,5,4,14,71,85,old,old,hit,575,
10,15,26,female,native,psychology,5,4,14,72,85,new,old,fa,1925,
10,15,26,female,native,psychology,5,4,14,73,85,old,old,hit,522,
10,15,26,female,native,psychology,5,4,14,74,85,old,old,hit,610,
10,15,26,female,native,psychology,5,4,14,75,85,old,old,hit,574,
10,15,26,female,native,psychology,5,4,14,76,85,old,old,hit,500,
10,15,26,female,native,psychology,5,4,14,77,85,old,old,hit,501,
10,15,26,female,native,psychology,5,4,14,78,85,old,old,hit,518,
10,15,26,female,native,psychology,5,4,14,79,85,old,old,hit,511,
10,15,26,female,native,psychology,5,4,14,80,85,old,old,hit,727,
10,15,26,female,native,psychology,5,4,14,81,85,old,old,hit,662,
10,15,26,female,native,psychology,5,4,14,82,85,old,old,hit,657,
10,15,26,female,native,psychology,5,4,14,83,85,old,old,hit,571,
10,15,26,female,native,psychology,5,4,14,84,85,old,old,hit,512,
10,15,26,female,native,psychology,5,4,14,85,85,new,old,fa,1136,
10,15,26,female,native,psychology,5,4,14,86,85,old,old,hit,463,
10,15,26,female,native,psychology,5,4,14,87,85,new,old,fa,625,
10,15,26,female,native,psychology,5,4,14,88,85,old,old,hit,765,
10,15,26,female,native,psychology,5,4,14,89,85,old,old,hit,683,
10,15,26,female,native,psychology,5,4,14,90,85,old,old,hit,708,
10,15,26,female,native,psychology,5,4,14,91,85,old,old,hit,740,
10,15,26,female,native,psychology,5,4,14,92,85,old,old,hit,579,
10,15,26,female,native,psychology,5,4,14,93,85,old,old,hit,721,
10,15,26,female,native,psychology,5,4,14,94,85,old,old,hit,368,
10,15,26,female,native,psychology,5,4,14,95,85,old,new,miss,879,
10,15,26,female,native,psychology,5,4,14,96,85,old,old,hit,576,
10,15,26,female,native,psychology,5,4,14,97,85,new,old,fa,1006,
10,15,26,female,native,psychology,5,4,14,98,85,old,old,hit,441,
10,15,26,female,native,psychology,5,4,14,99,85,old,old,hit,477,
10,15,26,female,native,psychology,5,4,14,100,85,old,old,hit,502,
10,15,26,female,native,psychology,5,4,15,1,15,new,new,cr,1329,
10,15,26,female,native,psychology,5,4,15,2,15,new,new,cr,664,
10,15,26,female,native,psychology,5,4,15,3,15,new,new,cr,642,
10,15,26,female,native,psychology,5,4,15,4,15,new,new,cr,813,
10,15,26,female,native,psychology,5,4,15,5,15,new,new,cr,561,
10,15,26,female,native,psychology,5,4,15,6,15,old,old,hit,1054,
10,15,26,female,native,psychology,5,4,15,7,15,new,new,cr,624,
10,15,26,female,native,psychology,5,4,15,8,15,new,new,cr,587,
10,15,26,female,native,psychology,5,4,15,9,15,new,new,cr,688,
10,15,26,female,native,psychology,5,4,15,10,15,new,new,cr,865,
10,15,26,female,native,psychology,5,4,15,11,15,old,old,hit,1131,
10,15,26,female,native,psychology,5,4,15,12,15,new,new,cr,562,
10,15,26,female,native,psychology,5,4,15,13,15,new,new,cr,656,
10,15,26,female,native,psychology,5,4,15,14,15,new,new,cr,618,
10,15,26,female,native,psychology,5,4,15,15,15,new,new,cr,927,
10,15,26,female,native,psychology,5,4,15,16,15,new,old,fa,1606,
10,15,26,female,native,psychology,5,4,15,17,15,new,new,cr,624,
10,15,26,female,native,psychology,5,4,15,18,15,new,new,cr,1052,
10,15,26,female,native,psychology,5,4,15,19,15,new,new,cr,662,
10,15,26,female,native,psychology,5,4,15,20,15,old,new,miss,505,
10,15,26,female,native,psychology,5,4,15,21,15,new,new,cr,465,
10,15,26,female,native,psychology,5,4,15,22,15,new,new,cr,563,
10,15,26,female,native,psychology,5,4,15,23,15,old,new,miss,626,
10,15,26,female,native,psychology,5,4,15,24,15,new,new,cr,676,
10,15,26,female,native,psychology,5,4,15,25,15,new,new,cr,574,
10,15,26,female,native,psychology,5,4,15,26,15,new,new,cr,628,
10,15,26,female,native,psychology,5,4,15,27,15,new,new,cr,551,
10,15,26,female,native,psychology,5,4,15,28,15,new,new,cr,582,
10,15,26,female,native,psychology,5,4,15,29,15,new,old,fa,1276,
10,15,26,female,native,psychology,5,4,15,30,15,new,new,cr,532,
10,15,26,female,native,psychology,5,4,15,31,15,old,new,miss,508,
10,15,26,female,native,psychology,5,4,15,32,15,new,new,cr,517,
10,15,26,female,native,psychology,5,4,15,33,15,new,new,cr,541,
10,15,26,female,native,psychology,5,4,15,34,15,new,new,cr,700,
10,15,26,female,native,psychology,5,4,15,35,15,new,new,cr,685,
10,15,26,female,native,psychology,5,4,15,36,15,new,new,cr,566,
10,15,26,female,native,psychology,5,4,15,37,15,new,new,cr,813,
10,15,26,female,native,psychology,5,4,15,38,15,new,new,cr,657,
10,15,26,female,native,psychology,5,4,15,39,15,new,new,cr,651,
10,15,26,female,native,psychology,5,4,15,40,15,old,new,miss,614,
10,15,26,female,native,psychology,5,4,15,41,15,new,new,cr,666,
10,15,26,female,native,psychology,5,4,15,42,15,new,new,cr,595,
10,15,26,female,native,psychology,5,4,15,43,15,old,new,miss,544,
10,15,26,female,native,psychology,5,4,15,44,15,new,new,cr,575,
10,15,26,female,native,psychology,5,4,15,45,15,new,new,cr,661,
10,15,26,female,native,psychology,5,4,15,46,15,new,new,cr,647,
10,15,26,female,native,psychology,5,4,15,47,15,new,new,cr,538,
10,15,26,female,native,psychology,5,4,15,48,15,new,new,cr,505,
10,15,26,female,native,psychology,5,4,15,49,15,new,new,cr,1314,
10,15,26,female,native,psychology,5,4,15,50,15,new,new,cr,625,
10,15,26,female,native,psychology,5,4,15,51,15,new,old,fa,2204,
10,15,26,female,native,psychology,5,4,15,52,15,new,new,cr,503,
10,15,26,female,native,psychology,5,4,15,53,15,new,new,cr,472,
10,15,26,female,native,psychology,5,4,15,54,15,new,new,cr,618,
10,15,26,female,native,psychology,5,4,15,55,15,old,new,miss,798,
10,15,26,female,native,psychology,5,4,15,56,15,new,new,cr,715,
10,15,26,female,native,psychology,5,4,15,57,15,new,new,cr,643,
10,15,26,female,native,psychology,5,4,15,58,15,new,new,cr,510,
10,15,26,female,native,psychology,5,4,15,59,15,old,old,hit,670,
10,15,26,female,native,psychology,5,4,15,60,15,new,new,cr,744,
10,15,26,female,native,psychology,5,4,15,61,15,new,new,cr,454,
10,15,26,female,native,psychology,5,4,15,62,15,old,old,hit,913,
10,15,26,female,native,psychology,5,4,15,63,15,new,new,cr,632,
10,15,26,female,native,psychology,5,4,15,64,15,old,new,miss,500,
10,15,26,female,native,psychology,5,4,15,65,15,new,new,cr,573,
10,15,26,female,native,psychology,5,4,15,66,15,new,new,cr,507,
10,15,26,female,native,psychology,5,4,15,67,15,new,new,cr,579,
10,15,26,female,native,psychology,5,4,15,68,15,new,new,cr,601,
10,15,26,female,native,psychology,5,4,15,69,15,new,new,cr,1470,
10,15,26,female,native,psychology,5,4,15,70,15,new,new,cr,543,
10,15,26,female,native,psychology,5,4,15,71,15,new,new,cr,622,
10,15,26,female,native,psychology,5,4,15,72,15,new,new,cr,601,
10,15,26,female,native,psychology,5,4,15,73,15,new,new,cr,486,
10,15,26,female,native,psychology,5,4,15,74,15,new,new,cr,568,
10,15,26,female,native,psychology,5,4,15,75,15,new,new,cr,590,
10,15,26,female,native,psychology,5,4,15,76,15,new,old,fa,643,
10,15,26,female,native,psychology,5,4,15,77,15,old,new,miss,494,
10,15,26,female,native,psychology,5,4,15,78,15,new,new,cr,574,
10,15,26,female,native,psychology,5,4,15,79,15,new,new,cr,612,
10,15,26,female,native,psychology,5,4,15,80,15,new,new,cr,872,
10,15,26,female,native,psychology,5,4,15,81,15,new,new,cr,737,
10,15,26,female,native,psychology,5,4,15,82,15,new,new,cr,608,
10,15,26,female,native,psychology,5,4,15,83,15,new,new,cr,1196,
10,15,26,female,native,psychology,5,4,15,84,15,new,new,cr,536,
10,15,26,female,native,psychology,5,4,15,85,15,new,new,cr,576,
10,15,26,female,native,psychology,5,4,15,86,15,new,new,cr,717,
10,15,26,female,native,psychology,5,4,15,87,15,new,new,cr,526,
10,15,26,female,native,psychology,5,4,15,88,15,new,new,cr,533,
10,15,26,female,native,psychology,5,4,15,89,15,new,new,cr,613,
10,15,26,female,native,psychology,5,4,15,90,15,new,new,cr,505,
10,15,26,female,native,psychology,5,4,15,91,15,new,new,cr,682,
10,15,26,female,native,psychology,5,4,15,92,15,old,old,hit,739,
10,15,26,female,native,psychology,5,4,15,93,15,new,new,cr,562,
10,15,26,female,native,psychology,5,4,15,94,15,new,new,cr,568,
10,15,26,female,native,psychology,5,4,15,95,15,new,new,cr,607,
10,15,26,female,native,psychology,5,4,15,96,15,old,new,miss,442,
10,15,26,female,native,psychology,5,4,15,97,15,new,new,cr,389,
10,15,26,female,native,psychology,5,4,15,98,15,new,new,cr,555,
10,15,26,female,native,psychology,5,4,15,99,15,old,old,hit,841,
10,15,26,female,native,psychology,5,4,15,100,15,new,new,cr,508,
10,15,26,female,native,psychology,5,5,16,1,25,old,old,hit,1621,
10,15,26,female,native,psychology,5,5,16,2,25,new,new,cr,864,
10,15,26,female,native,psychology,5,5,16,3,25,new,old,fa,1178,
10,15,26,female,native,psychology,5,5,16,4,25,new,new,cr,966,
10,15,26,female,native,psychology,5,5,16,5,25,new,new,cr,652,
10,15,26,female,native,psychology,5,5,16,6,25,old,new,miss,1015,
10,15,26,female,native,psychology,5,5,16,7,25,new,new,cr,579,
10,15,26,female,native,psychology,5,5,16,8,25,new,new,cr,752,
10,15,26,female,native,psychology,5,5,16,9,25,new,new,cr,1135,
10,15,26,female,native,psychology,5,5,16,10,25,new,new,cr,1854,
10,15,26,female,native,psychology,5,5,16,11,25,new,new,cr,1023,
10,15,26,female,native,psychology,5,5,16,12,25,new,new,cr,802,
10,15,26,female,native,psychology,5,5,16,13,25,new,new,cr,589,
10,15,26,female,native,psychology,5,5,16,14,25,old,new,miss,706,
10,15,26,female,native,psychology,5,5,16,15,25,old,new,miss,818,
10,15,26,female,native,psychology,5,5,16,16,25,new,new,cr,590,
10,15,26,female,native,psychology,5,5,16,17,25,old,old,hit,643,
10,15,26,female,native,psychology,5,5,16,18,25,new,new,cr,766,
10,15,26,female,native,psychology,5,5,16,19,25,new,new,cr,572,
10,15,26,female,native,psychology,5,5,16,20,25,new,old,fa,722,
10,15,26,female,native,psychology,5,5,16,21,25,old,new,miss,737,
10,15,26,female,native,psychology,5,5,16,22,25,new,new,cr,576,
10,15,26,female,native,psychology,5,5,16,23,25,new,new,cr,614,
10,15,26,female,native,psychology,5,5,16,24,25,new,new,cr,522,
10,15,26,female,native,psychology,5,5,16,25,25,new,new,cr,498,
10,15,26,female,native,psychology,5,5,16,26,25,old,new,miss,507,
10,15,26,female,native,psychology,5,5,16,27,25,old,old,hit,1243,
10,15,26,female,native,psychology,5,5,16,28,25,new,new,cr,1565,
10,15,26,female,native,psychology,5,5,16,29,25,new,new,cr,578,
10,15,26,female,native,psychology,5,5,16,30,25,old,old,hit,639,
10,15,26,female,native,psychology,5,5,16,31,25,new,new,cr,578,
10,15,26,female,native,psychology,5,5,16,32,25,new,new,cr,640,
10,15,26,female,native,psychology,5,5,16,33,25,old,old,hit,715,
10,15,26,female,native,psychology,5,5,16,34,25,new,new,cr,547,
10,15,26,female,native,psychology,5,5,16,35,25,new,new,cr,537,
10,15,26,female,native,psychology,5,5,16,36,25,new,new,cr,568,
10,15,26,female,native,psychology,5,5,16,37,25,new,new,cr,758,
10,15,26,female,native,psychology,5,5,16,38,25,new,new,cr,564,
10,15,26,female,native,psychology,5,5,16,39,25,new,new,cr,643,
10,15,26,female,native,psychology,5,5,16,40,25,new,new,cr,822,
10,15,26,female,native,psychology,5,5,16,41,25,new,new,cr,737,
10,15,26,female,native,psychology,5,5,16,42,25,old,old,hit,800,
10,15,26,female,native,psychology,5,5,16,43,25,old,old,hit,604,
10,15,26,female,native,psychology,5,5,16,44,25,new,new,cr,1129,
10,15,26,female,native,psychology,5,5,16,45,25,new,new,cr,2399,
10,15,26,female,native,psychology,5,5,16,46,25,old,new,miss,905,
10,15,26,female,native,psychology,5,5,16,47,25,new,new,cr,713,
10,15,26,female,native,psychology,5,5,16,48,25,old,new,miss,2257,
10,15,26,female,native,psychology,5,5,16,49,25,new,new,cr,1225,
10,15,26,female,native,psychology,5,5,16,50,25,new,new,cr,508,
10,15,26,female,native,psychology,5,5,16,51,25,new,new,cr,748,
10,15,26,female,native,psychology,5,5,16,52,25,new,new,cr,579,
10,15,26,female,native,psychology,5,5,16,53,25,new,new,cr,784,
10,15,26,female,native,psychology,5,5,16,54,25,new,new,cr,806,
10,15,26,female,native,psychology,5,5,16,55,25,new,new,cr,930,
10,15,26,female,native,psychology,5,5,16,56,25,new,new,cr,552,
10,15,26,female,native,psychology,5,5,16,57,25,new,new,cr,583,
10,15,26,female,native,psychology,5,5,16,58,25,old,new,miss,572,
10,15,26,female,native,psychology,5,5,16,59,25,new,new,cr,498,
10,15,26,female,native,psychology,5,5,16,60,25,new,new,cr,739,
10,15,26,female,native,psychology,5,5,16,61,25,new,new,cr,842,
10,15,26,female,native,psychology,5,5,16,62,25,new,new,cr,765,
10,15,26,female,native,psychology,5,5,16,63,25,new,new,cr,563,
10,15,26,female,native,psychology,5,5,16,64,25,new,new,cr,641,
10,15,26,female,native,psychology,5,5,16,65,25,new,new,cr,572,
10,15,26,female,native,psychology,5,5,16,66,25,new,new,cr,673,
10,15,26,female,native,psychology,5,5,16,67,25,old,new,miss,555,
10,15,26,female,native,psychology,5,5,16,68,25,old,new,miss,1377,
10,15,26,female,native,psychology,5,5,16,69,25,old,old,hit,1462,
10,15,26,female,native,psychology,5,5,16,70,25,new,new,cr,823,
10,15,26,female,native,psychology,5,5,16,71,25,new,new,cr,514,
10,15,26,female,native,psychology,5,5,16,72,25,new,new,cr,722,
10,15,26,female,native,psychology,5,5,16,73,25,new,new,cr,666,
10,15,26,female,native,psychology,5,5,16,74,25,new,new,cr,628,
10,15,26,female,native,psychology,5,5,16,75,25,new,new,cr,1399,
10,15,26,female,native,psychology,5,5,16,76,25,new,new,cr,707,
10,15,26,female,native,psychology,5,5,16,77,25,new,new,cr,491,
10,15,26,female,native,psychology,5,5,16,78,25,old,old,hit,979,
10,15,26,female,native,psychology,5,5,16,79,25,new,new,cr,752,
10,15,26,female,native,psychology,5,5,16,80,25,old,old,hit,703,
10,15,26,female,native,psychology,5,5,16,81,25,new,new,cr,616,
10,15,26,female,native,psychology,5,5,16,82,25,new,new,cr,884,
10,15,26,female,native,psychology,5,5,16,83,25,new,new,cr,661,
10,15,26,female,native,psychology,5,5,16,84,25,old,new,miss,1488,
10,15,26,female,native,psychology,5,5,16,85,25,new,new,cr,624,
10,15,26,female,native,psychology,5,5,16,86,25,new,new,cr,1843,
10,15,26,female,native,psychology,5,5,16,87,25,new,new,cr,612,
10,15,26,female,native,psychology,5,5,16,88,25,old,old,hit,833,
10,15,26,female,native,psychology,5,5,16,89,25,new,new,cr,692,
10,15,26,female,native,psychology,5,5,16,90,25,new,old,fa,1653,
10,15,26,female,native,psychology,5,5,16,91,25,new,new,cr,590,
10,15,26,female,native,psychology,5,5,16,92,25,new,new,cr,531,
10,15,26,female,native,psychology,5,5,16,93,25,old,old,hit,1091,
10,15,26,female,native,psychology,5,5,16,94,25,old,new,miss,723,
10,15,26,female,native,psychology,5,5,16,95,25,old,new,miss,762,
10,15,26,female,native,psychology,5,5,16,96,25,new,new,cr,600,
10,15,26,female,native,psychology,5,5,16,97,25,new,old,fa,1197,
10,15,26,female,native,psychology,5,5,16,98,25,new,new,cr,785,
10,15,26,female,native,psychology,5,5,16,99,25,new,new,cr,510,
10,15,26,female,native,psychology,5,5,16,100,25,new,old,fa,1542,
10,15,26,female,native,psychology,5,5,17,1,75,old,old,hit,1028,
10,15,26,female,native,psychology,5,5,17,2,75,old,old,hit,1151,
10,15,26,female,native,psychology,5,5,17,3,75,new,new,cr,2557,
10,15,26,female,native,psychology,5,5,17,4,75,old,old,hit,849,
10,15,26,female,native,psychology,5,5,17,5,75,old,old,hit,699,
10,15,26,female,native,psychology,5,5,17,6,75,old,old,hit,796,
10,15,26,female,native,psychology,5,5,17,7,75,old,old,hit,705,
10,15,26,female,native,psychology,5,5,17,8,75,new,new,cr,776,
10,15,26,female,native,psychology,5,5,17,9,75,new,new,cr,1229,
10,15,26,female,native,psychology,5,5,17,10,75,old,new,miss,872,
10,15,26,female,native,psychology,5,5,17,11,75,new,new,cr,889,
10,15,26,female,native,psychology,5,5,17,12,75,new,new,cr,762,
10,15,26,female,native,psychology,5,5,17,13,75,old,old,hit,720,
10,15,26,female,native,psychology,5,5,17,14,75,old,old,hit,568,
10,15,26,female,native,psychology,5,5,17,15,75,old,old,hit,622,
10,15,26,female,native,psychology,5,5,17,16,75,old,old,hit,1754,
10,15,26,female,native,psychology,5,5,17,17,75,old,old,hit,479,
10,15,26,female,native,psychology,5,5,17,18,75,old,old,hit,601,
10,15,26,female,native,psychology,5,5,17,19,75,old,old,hit,614,
10,15,26,female,native,psychology,5,5,17,20,75,old,old,hit,594,
10,15,26,female,native,psychology,5,5,17,21,75,old,old,hit,927,
10,15,26,female,native,psychology,5,5,17,22,75,old,old,hit,798,
10,15,26,female,native,psychology,5,5,17,23,75,old,old,hit,651,
10,15,26,female,native,psychology,5,5,17,24,75,old,old,hit,749,
10,15,26,female,native,psychology,5,5,17,25,75,old,old,hit,548,
10,15,26,female,native,psychology,5,5,17,26,75,old,old,hit,819,
10,15,26,female,native,psychology,5,5,17,27,75,old,old,hit,599,
10,15,26,female,native,psychology,5,5,17,28,75,new,new,cr,956,
10,15,26,female,native,psychology,5,5,17,29,75,old,old,hit,754,
10,15,26,female,native,psychology,5,5,17,30,75,new,old,fa,624,
10,15,26,female,native,psychology,5,5,17,31,75,old,old,hit,611,
10,15,26,female,native,psychology,5,5,17,32,75,old,old,hit,519,
10,15,26,female,native,psychology,5,5,17,33,75,new,new,cr,784,
10,15,26,female,native,psychology,5,5,17,34,75,old,new,miss,821,
10,15,26,female,native,psychology,5,5,17,35,75,old,old,hit,528,
10,15,26,female,native,psychology,5,5,17,36,75,new,new,cr,600,
10,15,26,female,native,psychology,5,5,17,37,75,new,new,cr,781,
10,15,26,female,native,psychology,5,5,17,38,75,old,old,hit,762,
10,15,26,female,native,psychology,5,5,17,39,75,old,old,hit,616,
10,15,26,female,native,psychology,5,5,17,40,75,old,old,hit,549,
10,15,26,female,native,psychology,5,5,17,41,75,old,old,hit,844,
10,15,26,female,native,psychology,5,5,17,42,75,old,old,hit,590,
10,15,26,female,native,psychology,5,5,17,43,75,old,old,hit,891,
10,15,26,female,native,psychology,5,5,17,44,75,old,old,hit,700,
10,15,26,female,native,psychology,5,5,17,45,75,old,old,hit,869,
10,15,26,female,native,psychology,5,5,17,46,75,old,old,hit,1054,
10,15,26,female,native,psychology,5,5,17,47,75,old,old,hit,673,
10,15,26,female,native,psychology,5,5,17,48,75,new,new,cr,722,
10,15,26,female,native,psychology,5,5,17,49,75,new,old,fa,1330,
10,15,26,female,native,psychology,5,5,17,50,75,old,old,hit,720,
10,15,26,female,native,psychology,5,5,17,51,75,new,old,fa,575,
10,15,26,female,native,psychology,5,5,17,52,75,old,old,hit,773,
10,15,26,female,native,psychology,5,5,17,53,75,new,new,cr,1122,
10,15,26,female,native,psychology,5,5,17,54,75,old,old,hit,713,
10,15,26,female,native,psychology,5,5,17,55,75,old,old,hit,769,
10,15,26,female,native,psychology,5,5,17,56,75,old,old,hit,1615,
10,15,26,female,native,psychology,5,5,17,57,75,old,old,hit,658,
10,15,26,female,native,psychology,5,5,17,58,75,old,old,hit,636,
10,15,26,female,native,psychology,5,5,17,59,75,new,new,cr,1032,
10,15,26,female,native,psychology,5,5,17,60,75,old,old,hit,970,
10,15,26,female,native,psychology,5,5,17,61,75,new,new,cr,1448,
10,15,26,female,native,psychology,5,5,17,62,75,old,old,hit,602,
10,15,26,female,native,psychology,5,5,17,63,75,new,old,fa,903,
10,15,26,female,native,psychology,5,5,17,64,75,old,old,hit,1047,
10,15,26,female,native,psychology,5,5,17,65,75,old,old,hit,753,
10,15,26,female,native,psychology,5,5,17,66,75,old,old,hit,824,
10,15,26,female,native,psychology,5,5,17,67,75,new,old,fa,891,
10,15,26,female,native,psychology,5,5,17,68,75,old,old,hit,652,
10,15,26,female,native,psychology,5,5,17,69,75,old,old,hit,519,
10,15,26,female,native,psychology,5,5,17,70,75,old,old,hit,543,
10,15,26,female,native,psychology,5,5,17,71,75,old,old,hit,598,
10,15,26,female,native,psychology,5,5,17,72,75,old,old,hit,643,
10,15,26,female,native,psychology,5,5,17,73,75,old,old,hit,605,
10,15,26,female,native,psychology,5,5,17,74,75,old,old,hit,745,
10,15,26,female,native,psychology,5,5,17,75,75,new,new,cr,912,
10,15,26,female,native,psychology,5,5,17,76,75,old,old,hit,672,
10,15,26,female,native,psychology,5,5,17,77,75,old,old,hit,1433,
10,15,26,female,native,psychology,5,5,17,78,75,old,old,hit,612,
10,15,26,female,native,psychology,5,5,17,79,75,new,old,fa,616,
10,15,26,female,native,psychology,5,5,17,80,75,old,new,miss,644,
10,15,26,female,native,psychology,5,5,17,81,75,old,old,hit,567,
10,15,26,female,native,psychology,5,5,17,82,75,old,old,hit,534,
10,15,26,female,native,psychology,5,5,17,83,75,new,old,fa,909,
10,15,26,female,native,psychology,5,5,17,84,75,old,old,hit,861,
10,15,26,female,native,psychology,5,5,17,85,75,old,old,hit,551,
10,15,26,female,native,psychology,5,5,17,86,75,old,old,hit,846,
10,15,26,female,native,psychology,5,5,17,87,75,old,old,hit,649,
10,15,26,female,native,psychology,5,5,17,88,75,old,old,hit,731,
10,15,26,female,native,psychology,5,5,17,89,75,old,old,hit,1075,
10,15,26,female,native,psychology,5,5,17,90,75,new,new,cr,1092,
10,15,26,female,native,psychology,5,5,17,91,75,old,old,hit,1364,
10,15,26,female,native,psychology,5,5,17,92,75,new,new,cr,1041,
10,15,26,female,native,psychology,5,5,17,93,75,old,old,hit,579,
10,15,26,female,native,psychology,5,5,17,94,75,old,old,hit,609,
10,15,26,female,native,psychology,5,5,17,95,75,new,old,fa,900,
10,15,26,female,native,psychology,5,5,17,96,75,old,old,hit,557,
10,15,26,female,native,psychology,5,5,17,97,75,new,old,fa,587,
10,15,26,female,native,psychology,5,5,17,98,75,old,old,hit,1160,
10,15,26,female,native,psychology,5,5,17,99,75,old,old,hit,717,
10,15,26,female,native,psychology,5,5,17,100,75,old,old,hit,525,
10,15,26,female,native,psychology,5,5,18,1,85,old,old,hit,1411,
10,15,26,female,native,psychology,5,5,18,2,85,old,old,hit,742,
10,15,26,female,native,psychology,5,5,18,3,85,new,old,fa,869,
10,15,26,female,native,psychology,5,5,18,4,85,old,old,hit,589,
10,15,26,female,native,psychology,5,5,18,5,85,old,new,miss,962,
10,15,26,female,native,psychology,5,5,18,6,85,new,old,fa,544,
10,15,26,female,native,psychology,5,5,18,7,85,old,old,hit,423,
10,15,26,female,native,psychology,5,5,18,8,85,old,old,hit,651,
10,15,26,female,native,psychology,5,5,18,9,85,old,old,hit,910,
10,15,26,female,native,psychology,5,5,18,10,85,old,old,hit,902,
10,15,26,female,native,psychology,5,5,18,11,85,old,old,hit,662,
10,15,26,female,native,psychology,5,5,18,12,85,old,old,hit,920,
10,15,26,female,native,psychology,5,5,18,13,85,old,old,hit,792,
10,15,26,female,native,psychology,5,5,18,14,85,old,new,miss,981,
10,15,26,female,native,psychology,5,5,18,15,85,old,old,hit,626,
10,15,26,female,native,psychology,5,5,18,16,85,old,old,hit,637,
10,15,26,female,native,psychology,5,5,18,17,85,new,old,fa,832,
10,15,26,female,native,psychology,5,5,18,18,85,old,old,hit,564,
10,15,26,female,native,psychology,5,5,18,19,85,old,old,hit,658,
10,15,26,female,native,psychology,5,5,18,20,85,old,old,hit,676,
10,15,26,female,native,psychology,5,5,18,21,85,old,old,hit,582,
10,15,26,female,native,psychology,5,5,18,22,85,old,old,hit,707,
10,15,26,female,native,psychology,5,5,18,23,85,old,old,hit,427,
10,15,26,female,native,psychology,5,5,18,24,85,old,old,hit,567,
10,15,26,female,native,psychology,5,5,18,25,85,old,old,hit,542,
10,15,26,female,native,psychology,5,5,18,26,85,old,old,hit,812,
10,15,26,female,native,psychology,5,5,18,27,85,new,new,cr,984,
10,15,26,female,native,psychology,5,5,18,28,85,old,old,hit,645,
10,15,26,female,native,psychology,5,5,18,29,85,old,old,hit,719,
10,15,26,female,native,psychology,5,5,18,30,85,old,old,hit,824,
10,15,26,female,native,psychology,5,5,18,31,85,old,old,hit,483,
10,15,26,female,native,psychology,5,5,18,32,85,old,old,hit,829,
10,15,26,female,native,psychology,5,5,18,33,85,old,new,miss,1888,
10,15,26,female,native,psychology,5,5,18,34,85,old,old,hit,767,
10,15,26,female,native,psychology,5,5,18,35,85,new,old,fa,438,
10,15,26,female,native,psychology,5,5,18,36,85,old,old,hit,777,
10,15,26,female,native,psychology,5,5,18,37,85,old,old,hit,486,
10,15,26,female,native,psychology,5,5,18,38,85,new,new,cr,904,
10,15,26,female,native,psychology,5,5,18,39,85,old,old,hit,520,
10,15,26,female,native,psychology,5,5,18,40,85,old,old,hit,817,
10,15,26,female,native,psychology,5,5,18,41,85,new,new,cr,925,
10,15,26,female,native,psychology,5,5,18,42,85,old,old,hit,644,
