Subject,Age,Sex,Language,Major,Session,Part,Cycle,Trial,BaseRate,Stimulus,Response,Matrix,RT
10,19,female,native,psychology,1,3,14,21,65,old,old,hit,571
10,19,female,native,psychology,1,3,14,22,65,old,old,hit,608
10,19,female,native,psychology,1,3,14,23,65,new,old,fa,853
10,19,female,native,psychology,1,3,14,24,65,new,old,fa,576
10,19,female,native,psychology,1,3,14,25,65,old,new,miss,702
10,19,female,native,psychology,1,3,14,26,65,old,old,hit,535
10,19,female,native,psychology,1,3,14,27,65,old,old,hit,567
10,19,female,native,psychology,1,3,14,28,65,old,old,hit,622
10,19,female,native,psychology,1,3,14,29,65,new,old,fa,1225
10,19,female,native,psychology,1,3,14,30,65,old,old,hit,508
10,19,female,native,psychology,1,3,14,31,65,new,old,fa,605
10,19,female,native,psychology,1,3,14,32,65,old,old,hit,506
10,19,female,native,psychology,1,3,14,33,65,new,new,cr,1074
10,19,female,native,psychology,1,3,14,34,65,old,old,hit,692
10,19,female,native,psychology,1,3,14,35,65,old,new,miss,957
10,19,female,native,psychology,1,3,14,36,65,old,old,hit,475
10,19,female,native,psychology,1,3,14,37,65,new,old,fa,453
10,19,female,native,psychology,1,3,14,38,65,old,old,hit,736
10,19,female,native,psychology,1,3,14,39,65,new,old,fa,496
10,19,female,native,psychology,1,3,14,40,65,old,old,hit,434
10,19,female,native,psychology,1,3,14,41,65,new,old,fa,574
10,19,female,native,psychology,1,3,14,42,65,old,old,hit,668
10,19,female,native,psychology,1,3,14,43,65,new,old,fa,622
10,19,female,native,psychology,1,3,14,44,65,old,old,hit,698
10,19,female,native,psychology,1,3,14,45,65,old,old,hit,539
10,19,female,native,psychology,1,3,14,46,65,new,old,fa,627
10,19,female,native,psychology,1,3,14,47,65,new,old,fa,454
10,19,female,native,psychology,1,3,14,48,65,old,old,hit,593
10,19,female,native,psychology,1,3,14,49,65,old,new,miss,999
10,19,female,native,psychology,1,3,14,50,65,new,new,cr,827
10,19,female,native,psychology,1,3,14,51,65,old,old,hit,775
10,19,female,native,psychology,1,3,14,52,65,old,old,hit,580
10,19,female,native,psychology,1,3,14,53,65,new,new,cr,865
10,19,female,native,psychology,1,3,14,54,65,new,old,fa,484
10,19,female,native,psychology,1,3,14,55,65,new,new,cr,678
10,19,female,native,psychology,1,3,14,56,65,old,old,hit,639
10,19,female,native,psychology,1,3,14,57,65,old,old,hit,1107
10,19,female,native,psychology,1,3,14,58,65,old,old,hit,650
10,19,female,native,psychology,1,3,14,59,65,old,old,hit,798
10,19,female,native,psychology,1,3,14,60,65,old,old,hit,547
10,19,female,native,psychology,1,3,15,1,10,new,new,cr,2529
10,19,female,native,psychology,1,3,15,2,10,new,new,cr,718
10,19,female,native,psychology,1,3,15,3,10,new,new,cr,606
10,19,female,native,psychology,1,3,15,4,10,new,new,cr,587
10,19,female,native,psychology,1,3,15,5,10,new,new,cr,665
10,19,female,native,psychology,1,3,15,6,10,new,new,cr,563
10,19,female,native,psychology,1,3,15,7,10,new,new,cr,754
10,19,female,native,psychology,1,3,15,8,10,new,new,cr,497
10,19,female,native,psychology,1,3,15,9,10,new,new,cr,817
10,19,female,native,psychology,1,3,15,10,10,new,new,cr,1021
10,19,female,native,psychology,1,3,15,11,10,new,new,cr,601
10,19,female,native,psychology,1,3,15,12,10,new,new,cr,846
10,19,female,native,psychology,1,3,15,13,10,new,new,cr,2017
10,19,female,native,psychology,1,3,15,14,10,new,new,cr,619
10,19,female,native,psychology,1,3,15,15,10,new,new,cr,784
10,19,female,native,psychology,1,3,15,16,10,old,new,miss,541
10,19,female,native,psychology,1,3,15,17,10,old,new,miss,613
10,19,female,native,psychology,1,3,15,18,10,new,new,cr,393
10,19,female,native,psychology,1,3,15,19,10,new,new,cr,319
10,19,female,native,psychology,1,3,15,20,10,new,new,cr,360
10,19,female,native,psychology,1,3,15,21,10,new,new,cr,367
10,19,female,native,psychology,1,3,15,22,10,new,new,cr,294
10,19,female,native,psychology,1,3,15,23,10,new,new,cr,288
10,19,female,native,psychology,1,3,15,24,10,new,new,cr,289
10,19,female,native,psychology,1,3,15,25,10,new,new,cr,331
10,19,female,native,psychology,1,3,15,26,10,new,new,cr,388
10,19,female,native,psychology,1,3,15,27,10,new,new,cr,377
10,19,female,native,psychology,1,3,15,28,10,new,new,cr,367
10,19,female,native,psychology,1,3,15,29,10,new,new,cr,294
10,19,female,native,psychology,1,3,15,30,10,new,new,cr,368
10,19,female,native,psychology,1,3,15,31,10,new,new,cr,295
10,19,female,native,psychology,1,3,15,32,10,new,new,cr,369
10,19,female,native,psychology,1,3,15,33,10,new,new,cr,408
10,19,female,native,psychology,1,3,15,34,10,new,new,cr,301
10,19,female,native,psychology,1,3,15,35,10,old,new,miss,215
10,19,female,native,psychology,1,3,15,36,10,new,new,cr,436
10,19,female,native,psychology,1,3,15,37,10,new,new,cr,448
10,19,female,native,psychology,1,3,15,38,10,new,new,cr,356
10,19,female,native,psychology,1,3,15,39,10,new,new,cr,403
10,19,female,native,psychology,1,3,15,40,10,old,new,miss,368
10,19,female,native,psychology,1,3,15,41,10,new,new,cr,311
10,19,female,native,psychology,1,3,15,42,10,new,new,cr,335
10,19,female,native,psychology,1,3,15,43,10,new,new,cr,216
10,19,female,native,psychology,1,3,15,44,10,old,new,miss,341
10,19,female,native,psychology,1,3,15,45,10,new,new,cr,276
10,19,female,native,psychology,1,3,15,46,10,new,new,cr,239
10,19,female,native,psychology,1,3,15,47,10,new,new,cr,251
10,19,female,native,psychology,1,3,15,48,10,new,new,cr,271
10,19,female,native,psychology,1,3,15,49,10,new,new,cr,233
10,19,female,native,psychology,1,3,15,50,10,new,new,cr,14
10,19,female,native,psychology,1,3,15,51,10,new,new,cr,219
10,19,female,native,psychology,1,3,15,52,10,new,new,cr,400
10,19,female,native,psychology,1,3,15,53,10,new,new,cr,470
10,19,female,native,psychology,1,3,15,54,10,new,new,cr,520
10,19,female,native,psychology,1,3,15,55,10,new,new,cr,433
10,19,female,native,psychology,1,3,15,56,10,new,new,cr,333
10,19,female,native,psychology,1,3,15,57,10,new,new,cr,253
10,19,female,native,psychology,1,3,15,58,10,new,new,cr,272
10,19,female,native,psychology,1,3,15,59,10,old,new,miss,339
10,19,female,native,psychology,1,3,15,60,10,new,new,cr,291
10,19,female,native,psychology,1,3,16,1,75,old,old,hit,1958
10,19,female,native,psychology,1,3,16,2,75,new,new,cr,1371
10,19,female,native,psychology,1,3,16,3,75,old,old,hit,1863
10,19,female,native,psychology,1,3,16,4,75,old,old,hit,920
10,19,female,native,psychology,1,3,16,5,75,new,new,cr,911
10,19,female,native,psychology,1,3,16,6,75,new,new,cr,920
10,19,female,native,psychology,1,3,16,7,75,old,old,hit,1424
10,19,female,native,psychology,1,3,16,8,75,old,old,hit,858
10,19,female,native,psychology,1,3,16,9,75,old,old,hit,852
10,19,female,native,psychology,1,3,16,10,75,old,old,hit,1199
10,19,female,native,psychology,1,3,16,11,75,old,old,hit,748
10,19,female,native,psychology,1,3,16,12,75,old,old,hit,715
10,19,female,native,psychology,1,3,16,13,75,old,old,hit,1995
10,19,female,native,psychology,1,3,16,14,75,new,new,cr,1206
10,19,female,native,psychology,1,3,16,15,75,new,new,cr,2026
10,19,female,native,psychology,1,3,16,16,75,old,old,hit,635
10,19,female,native,psychology,1,3,16,17,75,old,old,hit,807
10,19,female,native,psychology,1,3,16,18,75,new,new,cr,963
10,19,female,native,psychology,1,3,16,19,75,old,old,hit,1113
10,19,female,native,psychology,1,3,16,20,75,old,old,hit,625
10,19,female,native,psychology,1,3,16,21,75,old,old,hit,749
10,19,female,native,psychology,1,3,16,22,75,old,old,hit,780
10,19,female,native,psychology,1,3,16,23,75,new,new,cr,834
10,19,female,native,psychology,1,3,16,24,75,old,old,hit,717
10,19,female,native,psychology,1,3,16,25,75,old,old,hit,566
10,19,female,native,psychology,1,3,16,26,75,new,old,fa,860
10,19,female,native,psychology,1,3,16,27,75,old,old,hit,775
10,19,female,native,psychology,1,3,16,28,75,old,old,hit,1660
10,19,female,native,psychology,1,3,16,29,75,new,old,fa,956
10,19,female,native,psychology,1,3,16,30,75,old,old,hit,706
10,19,female,native,psychology,1,3,16,31,75,old,old,hit,1163
10,19,female,native,psychology,1,3,16,32,75,old,old,hit,760
10,19,female,native,psychology,1,3,16,33,75,old,old,hit,1191
10,19,female,native,psychology,1,3,16,34,75,old,old,hit,755
10,19,female,native,psychology,1,3,16,35,75,old,old,hit,1201
10,19,female,native,psychology,1,3,16,36,75,old,new,miss,758
10,19,female,native,psychology,1,3,16,37,75,old,old,hit,660
10,19,female,native,psychology,1,3,16,38,75,old,old,hit,655
10,19,female,native,psychology,1,3,16,39,75,new,new,cr,1209
10,19,female,native,psychology,1,3,16,40,75,new,new,cr,2565
10,19,female,native,psychology,1,3,16,41,75,old,old,hit,832
10,19,female,native,psychology,1,3,16,42,75,old,new,miss,1100
10,19,female,native,psychology,1,3,16,43,75,old,old,hit,852
10,19,female,native,psychology,1,3,16,44,75,old,old,hit,519
10,19,female,native,psychology,1,3,16,45,75,old,old,hit,552
10,19,female,native,psychology,1,3,16,46,75,old,old,hit,519
10,19,female,native,psychology,1,3,16,47,75,old,old,hit,536
10,19,female,native,psychology,1,3,16,48,75,new,old,fa,752
10,19,female,native,psychology,1,3,16,49,75,new,new,cr,1255
10,19,female,native,psychology,1,3,16,50,75,old,old,hit,721
10,19,female,native,psychology,1,3,16,51,75,old,old,hit,465
10,19,female,native,psychology,1,3,16,52,75,new,old,fa,508
10,19,female,native,psychology,1,3,16,53,75,old,old,hit,516
10,19,female,native,psychology,1,3,16,54,75,old,old,hit,789
10,19,female,native,psychology,1,3,16,55,75,old,old,hit,626
10,19,female,native,psychology,1,3,16,56,75,old,old,hit,1397
10,19,female,native,psychology,1,3,16,57,75,old,old,hit,729
10,19,female,native,psychology,1,3,16,58,75,old,old,hit,657
10,19,female,native,psychology,1,3,16,59,75,new,new,cr,1155
10,19,female,native,psychology,1,3,16,60,75,old,old,hit,777
10,19,female,native,psychology,2,1,17,1,90,old,old,hit,1630
10,19,female,native,psychology,2,1,17,2,90,old,old,hit,1135
10,19,female,native,psychology,2,1,17,3,90,old,old,hit,782
10,19,female,native,psychology,2,1,17,4,90,old,old,hit,604
10,19,female,native,psychology,2,1,17,5,90,old,old,hit,729
10,19,female,native,psychology,2,1,17,6,90,old,old,hit,624
10,19,female,native,psychology,2,1,17,7,90,old,old,hit,452
10,19,female,native,psychology,2,1,17,8,90,old,old,hit,720
10,19,female,native,psychology,2,1,17,9,90,old,old,hit,456
10,19,female,native,psychology,2,1,17,10,90,old,old,hit,499
10,19,female,native,psychology,2,1,17,11,90,old,old,hit,357
10,19,female,native,psychology,2,1,17,12,90,old,old,hit,300
10,19,female,native,psychology,2,1,17,13,90,old,old,hit,373
10,19,female,native,psychology,2,1,17,14,90,old,old,hit,396
10,19,female,native,psychology,2,1,17,15,90,old,old,hit,545
10,19,female,native,psychology,2,1,17,16,90,old,old,hit,297
10,19,female,native,psychology,2,1,17,17,90,old,old,hit,562
10,19,female,native,psychology,2,1,17,18,90,old,old,hit,521
10,19,female,native,psychology,2,1,17,19,90,old,old,hit,545
10,19,female,native,psychology,2,1,17,20,90,old,old,hit,360
10,19,female,native,psychology,2,1,17,21,90,old,old,hit,367
10,19,female,native,psychology,2,1,17,22,90,old,old,hit,446
10,19,female,native,psychology,2,1,17,23,90,old,old,hit,618
10,19,female,native,psychology,2,1,17,24,90,new,old,fa,366
10,19,female,native,psychology,2,1,17,25,90,old,old,hit,637
10,19,female,native,psychology,2,1,17,26,90,old,old,hit,489
10,19,female,native,psychology,2,1,17,27,90,old,old,hit,467
10,19,female,native,psychology,2,1,17,28,90,old,old,hit,589
10,19,female,native,psychology,2,1,17,29,90,new,old,fa,354
10,19,female,native,psychology,2,1,17,30,90,old,old,hit,553
10,19,female,native,psychology,2,1,17,31,90,new,new,cr,1744
10,19,female,native,psychology,2,1,17,32,90,old,old,hit,838
10,19,female,native,psychology,2,1,17,33,90,new,old,fa,369
10,19,female,native,psychology,2,1,17,34,90,old,old,hit,400
10,19,female,native,psychology,2,1,17,35,90,old,old,hit,493
10,19,female,native,psychology,2,1,17,36,90,old,old,hit,287
10,19,female,native,psychology,2,1,17,37,90,old,old,hit,368
10,19,female,native,psychology,2,1,17,38,90,old,old,hit,287
10,19,female,native,psychology,2,1,17,39,90,old,old,hit,209
10,19,female,native,psychology,2,1,17,40,90,old,old,hit,318
10,19,female,native,psychology,2,1,17,41,90,old,old,hit,583
10,19,female,native,psychology,2,1,17,42,90,old,old,hit,341
10,19,female,native,psychology,2,1,17,43,90,old,old,hit,245
10,19,female,native,psychology,2,1,17,44,90,old,old,hit,289
10,19,female,native,psychology,2,1,17,45,90,old,old,hit,235
10,19,female,native,psychology,2,1,17,46,90,old,old,hit,207
10,19,female,native,psychology,2,1,17,47,90,new,old,fa,132
10,19,female,native,psychology,2,1,17,48,90,old,old,hit,309
10,19,female,native,psychology,2,1,17,49,90,old,old,hit,230
10,19,female,native,psychology,2,1,17,50,90,old,old,hit,267
10,19,female,native,psychology,2,1,17,51,90,old,old,hit,238
10,19,female,native,psychology,2,1,17,52,90,old,old,hit,194
10,19,female,native,psychology,2,1,17,53,90,old,old,hit,120
10,19,female,native,psychology,2,1,17,54,90,old,old,hit,192
10,19,female,native,psychology,2,1,17,55,90,old,old,hit,238
10,19,female,native,psychology,2,1,17,56,90,old,old,hit,258
10,19,female,native,psychology,2,1,17,57,90,old,old,hit,261
10,19,female,native,psychology,2,1,17,58,90,old,old,hit,216
10,19,female,native,psychology,2,1,17,59,90,old,old,hit,29
10,19,female,native,psychology,2,1,17,60,90,new,old,fa,274
10,19,female,native,psychology,2,1,18,1,25,new,new,cr,1925
10,19,female,native,psychology,2,1,18,2,25,new,new,cr,819
10,19,female,native,psychology,2,1,18,3,25,new,new,cr,775
10,19,female,native,psychology,2,1,18,4,25,old,new,miss,949
10,19,female,native,psychology,2,1,18,5,25,new,new,cr,788
10,19,female,native,psychology,2,1,18,6,25,old,new,miss,681
10,19,female,native,psychology,2,1,18,7,25,new,new,cr,907
10,19,female,native,psychology,2,1,18,8,25,new,new,cr,706
10,19,female,native,psychology,2,1,18,9,25,old,new,miss,667
10,19,female,native,psychology,2,1,18,10,25,new,new,cr,549
10,19,female,native,psychology,2,1,18,11,25,new,new,cr,580
10,19,female,native,psychology,2,1,18,12,25,new,new,cr,602
10,19,female,native,psychology,2,1,18,13,25,old,new,miss,712
10,19,female,native,psychology,2,1,18,14,25,new,new,cr,616
10,19,female,native,psychology,2,1,18,15,25,new,new,cr,613
10,19,female,native,psychology,2,1,18,16,25,old,new,miss,385
10,19,female,native,psychology,2,1,18,17,25,old,new,miss,432
10,19,female,native,psychology,2,1,18,18,25,new,new,cr,820
10,19,female,native,psychology,2,1,18,19,25,new,new,cr,696
10,19,female,native,psychology,2,1,18,20,25,new,new,cr,321
10,19,female,native,psychology,2,1,18,21,25,new,new,cr,394
10,19,female,native,psychology,2,1,18,22,25,old,new,miss,303
10,19,female,native,psychology,2,1,18,23,25,new,new,cr,233
10,19,female,native,psychology,2,1,18,24,25,old,new,miss,197
10,19,female,native,psychology,2,1,18,25,25,new,new,cr,443
10,19,female,native,psychology,2,1,18,26,25,new,new,cr,319
10,19,female,native,psychology,2,1,18,27,25,new,new,cr,848
10,19,female,native,psychology,2,1,18,28,25,new,new,cr,611
10,19,female,native,psychology,2,1,18,29,25,new,new,cr,487
10,19,female,native,psychology,2,1,18,30,25,new,new,cr,617
10,19,female,native,psychology,2,1,18,31,25,new,old,fa,2118
10,19,female,native,psychology,2,1,18,32,25,new,new,cr,563
10,19,female,native,psychology,2,1,18,33,25,old,new,miss,561
10,19,female,native,psychology,2,1,18,34,25,new,new,cr,632
10,19,female,native,psychology,2,1,18,35,25,new,new,cr,556
10,19,female,native,psychology,2,1,18,36,25,new,new,cr,427
10,19,female,native,psychology,2,1,18,37,25,new,new,cr,679
10,19,female,native,psychology,2,1,18,38,25,new,new,cr,1217
10,19,female,native,psychology,2,1,18,39,25,old,new,miss,372
10,19,female,native,psychology,2,1,18,40,25,old,new,miss,579
10,19,female,native,psychology,2,1,18,41,25,new,new,cr,553
10,19,female,native,psychology,2,1,18,42,25,new,new,cr,336
10,19,female,native,psychology,2,1,18,43,25,new,new,cr,312
10,19,female,native,psychology,2,1,18,44,25,new,new,cr,409
10,19,female,native,psychology,2,1,18,45,25,new,new,cr,1470
10,19,female,native,psychology,2,1,18,46,25,old,new,miss,631
10,19,female,native,psychology,2,1,18,47,25,new,new,cr,667
10,19,female,native,psychology,2,1,18,48,25,new,new,cr,422
10,19,female,native,psychology,2,1,18,49,25,new,new,cr,370
10,19,female,native,psychology,2,1,18,50,25,new,new,cr,449
10,19,female,native,psychology,2,1,18,51,25,new,new,cr,349
10,19,female,native,psychology,2,1,18,52,25,new,new,cr,404
10,19,female,native,psychology,2,1,18,53,25,old,new,miss,457
10,19,female,native,psychology,2,1,18,54,25,new,new,cr,620
10,19,female,native,psychology,2,1,18,55,25,new,new,cr,665
10,19,female,native,psychology,2,1,18,56,25,new,new,cr,403
10,19,female,native,psychology,2,1,18,57,25,old,new,miss,360
10,19,female,native,psychology,2,1,18,58,25,new,new,cr,328
10,19,female,native,psychology,2,1,18,59,25,new,new,cr,439
10,19,female,native,psychology,2,1,18,60,25,old,new,miss,339
10,19,female,native,psychology,2,1,19,1,10,old,old,hit,3640
10,19,female,native,psychology,2,1,19,2,10,new,old,fa,1255
10,19,female,native,psychology,2,1,19,3,10,new,old,fa,513
10,19,female,native,psychology,2,1,19,4,10,new,old,fa,377
10,19,female,native,psychology,2,1,19,5,10,new,old,fa,360
10,19,female,native,psychology,2,1,19,6,10,new,old,fa,2511
10,19,female,native,psychology,2,1,19,7,10,new,new,cr,3508
10,19,female,native,psychology,2,1,19,8,10,new,new,cr,377
10,19,female,native,psychology,2,1,19,9,10,new,new,cr,391
10,19,female,native,psychology,2,1,19,10,10,new,new,cr,404
10,19,female,native,psychology,2,1,19,11,10,new,new,cr,481
10,19,female,native,psychology,2,1,19,12,10,old,new,miss,379
10,19,female,native,psychology,2,1,19,13,10,new,new,cr,489
10,19,female,native,psychology,2,1,19,14,10,new,new,cr,491
10,19,female,native,psychology,2,1,19,15,10,new,new,cr,444
10,19,female,native,psychology,2,1,19,16,10,new,new,cr,328
10,19,female,native,psychology,2,1,19,17,10,new,new,cr,328
10,19,female,native,psychology,2,1,19,18,10,new,new,cr,344
10,19,female,native,psychology,2,1,19,19,10,new,new,cr,488
10,19,female,native,psychology,2,1,19,20,10,new,new,cr,321
10,19,female,native,psychology,2,1,19,21,10,new,new,cr,402
10,19,female,native,psychology,2,1,19,22,10,new,new,cr,255
10,19,female,native,psychology,2,1,19,23,10,new,new,cr,267
10,19,female,native,psychology,2,1,19,24,10,new,new,cr,302
10,19,female,native,psychology,2,1,19,25,10,new,new,cr,367
10,19,female,native,psychology,2,1,19,26,10,new,new,cr,630
10,19,female,native,psychology,2,1,19,27,10,new,new,cr,154
10,19,female,native,psychology,2,1,19,28,10,new,new,cr,82
10,19,female,native,psychology,2,1,19,29,10,new,new,cr,252
10,19,female,native,psychology,2,1,19,30,10,new,new,cr,312
10,19,female,native,psychology,2,1,19,31,10,new,new,cr,337
10,19,female,native,psychology,2,1,19,32,10,old,new,miss,257
10,19,female,native,psychology,2,1,19,33,10,new,new,cr,308
10,19,female,native,psychology,2,1,19,34,10,new,new,cr,1445
10,19,female,native,psychology,2,1,19,35,10,new,new,cr,303
10,19,female,native,psychology,2,1,19,36,10,new,new,cr,304
10,19,female,native,psychology,2,1,19,37,10,new,new,cr,305
10,19,female,native,psychology,2,1,19,38,10,new,new,cr,274
10,19,female,native,psychology,2,1,19,39,10,new,new,cr,356
10,19,female,native,psychology,2,1,19,40,10,new,new,cr,267
10,19,female,native,psychology,2,1,19,41,10,new,new,cr,303
10,19,female,native,psychology,2,1,19,42,10,old,new,miss,392
10,19,female,native,psychology,2,1,19,43,10,new,new,cr,214
10,19,female,native,psychology,2,1,19,44,10,old,new,miss,267
10,19,female,native,psychology,2,1,19,45,10,new,new,cr,302
10,19,female,native,psychology,2,1,19,46,10,new,new,cr,280
10,19,female,native,psychology,2,1,19,47,10,new,new,cr,315
10,19,female,native,psychology,2,1,19,48,10,new,new,cr,316
10,19,female,native,psychology,2,1,19,49,10,new,new,cr,365
10,19,female,native,psychology,2,1,19,50,10,new,new,cr,548
10,19,female,native,psychology,2,1,19,51,10,new,new,cr,283
10,19,female,native,psychology,2,1,19,52,10,new,new,cr,270
10,19,female,native,psychology,2,1,19,53,10,new,new,cr,521
10,19,female,native,psychology,2,1,19,54,10,new,new,cr,257
10,19,female,native,psychology,2,1,19,55,10,new,new,cr,132
10,19,female,native,psychology,2,1,19,56,10,new,new,cr,525
10,19,female,native,psychology,2,1,19,57,10,new,new,cr,269
10,19,female,native,psychology,2,1,19,58,10,old,new,miss,288
10,19,female,native,psychology,2,1,19,59,10,new,new,cr,378
10,19,female,native,psychology,2,1,19,60,10,new,new,cr,312
10,19,female,native,psychology,2,1,20,1,35,new,new,cr,2783
10,19,female,native,psychology,2,1,20,2,35,new,new,cr,554
10,19,female,native,psychology,2,1,20,3,35,new,new,cr,632
10,19,female,native,psychology,2,1,20,4,35,new,new,cr,1316
10,19,female,native,psychology,2,1,20,5,35,new,new,cr,660
10,19,female,native,psychology,2,1,20,6,35,new,new,cr,598
10,19,female,native,psychology,2,1,20,7,35,new,new,cr,732
10,19,female,native,psychology,2,1,20,8,35,new,new,cr,843
10,19,female,native,psychology,2,1,20,9,35,new,new,cr,518
10,19,female,native,psychology,2,1,20,10,35,new,new,cr,759
10,19,female,native,psychology,2,1,20,11,35,old,new,miss,900
10,19,female,native,psychology,2,1,20,12,35,new,new,cr,973
10,19,female,native,psychology,2,1,20,13,35,new,new,cr,762
10,19,female,native,psychology,2,1,20,14,35,new,new,cr,1169
10,19,female,native,psychology,2,1,20,15,35,old,new,miss,750
10,19,female,native,psychology,2,1,20,16,35,new,new,cr,710
10,19,female,native,psychology,2,1,20,17,35,old,new,miss,758
10,19,female,native,psychology,2,1,20,18,35,new,new,cr,572
10,19,female,native,psychology,2,1,20,19,35,new,new,cr,818
10,19,female,native,psychology,2,1,20,20,35,old,new,miss,1199
10,19,female,native,psychology,2,1,20,21,35,old,old,hit,707
10,19,female,native,psychology,2,1,20,22,35,old,old,hit,907
10,19,female,native,psychology,2,1,20,23,35,old,new,miss,739
10,19,female,native,psychology,2,1,20,24,35,new,new,cr,978
10,19,female,native,psychology,2,1,20,25,35,new,new,cr,488
10,19,female,native,psychology,2,1,20,26,35,new,new,cr,673
10,19,female,native,psychology,2,1,20,27,35,old,new,miss,427
10,19,female,native,psychology,2,1,20,28,35,new,new,cr,983
10,19,female,native,psychology,2,1,20,29,35,new,new,cr,2093
10,19,female,native,psychology,2,1,20,30,35,new,new,cr,979
10,19,female,native,psychology,2,1,20,31,35,new,new,cr,865
10,19,female,native,psychology,2,1,20,32,35,old,new,miss,3875
10,19,female,native,psychology,2,1,20,33,35,old,new,miss,511
10,19,female,native,psychology,2,1,20,34,35,old,old,hit,1289
10,19,female,native,psychology,2,1,20,35,35,new,old,fa,856
10,19,female,native,psychology,2,1,20,36,35,old,new,miss,738
10,19,female,native,psychology,2,1,20,37,35,old,new,miss,938
10,19,female,native,psychology,2,1,20,38,35,old,new,miss,784
10,19,female,native,psychology,2,1,20,39,35,old,new,miss,390
10,19,female,native,psychology,2,1,20,40,35,old,new,miss,1260
10,19,female,native,psychology,2,1,20,41,35,new,new,cr,509
10,19,female,native,psychology,2,1,20,42,35,old,new,miss,926
10,19,female,native,psychology,2,1,20,43,35,new,new,cr,821
10,19,female,native,psychology,2,1,20,44,35,new,new,cr,481
10,19,female,native,psychology,2,1,20,45,35,new,new,cr,483
10,19,female,native,psychology,2,1,20,46,35,old,new,miss,325
10,19,female,native,psychology,2,1,20,47,35,new,new,cr,589
10,19,female,native,psychology,2,1,20,48,35,new,new,cr,795
10,19,female,native,psychology,2,1,20,49,35,old,new,miss,688
10,19,female,native,psychology,2,1,20,50,35,new,new,cr,409
10,19,female,native,psychology,2,1,20,51,35,new,new,cr,414
10,19,female,native,psychology,2,1,20,52,35,old,new,miss,283
10,19,female,native,psychology,2,1,20,53,35,new,new,cr,253
10,19,female,native,psychology,2,1,20,54,35,old,new,miss,265
10,19,female,native,psychology,2,1,20,55,35,new,new,cr,300
10,19,female,native,psychology,2,1,20,56,35,new,new,cr,350
10,19,female,native,psychology,2,1,20,57,35,new,new,cr,1142
10,19,female,native,psychology,2,1,20,58,35,new,new,cr,659
10,19,female,native,psychology,2,1,20,59,35,new,new,cr,341
10,19,female,native,psychology,2,1,20,60,35,new,new,cr,357
10,19,female,native,psychology,2,1,21,1,90,old,old,hit,2231
10,19,female,native,psychology,2,1,21,2,90,old,old,hit,448
10,19,female,native,psychology,2,1,21,3,90,new,old,fa,260
10,19,female,native,psychology,2,1,21,4,90,old,old,hit,311
10,19,female,native,psychology,2,1,21,5,90,old,old,hit,376
10,19,female,native,psychology,2,1,21,6,90,old,old,hit,246
10,19,female,native,psychology,2,1,21,7,90,old,old,hit,322
10,19,female,native,psychology,2,1,21,8,90,old,old,hit,290
10,19,female,native,psychology,2,1,21,9,90,old,old,hit,244
10,19,female,native,psychology,2,1,21,10,90,old,old,hit,480
10,19,female,native,psychology,2,1,21,11,90,old,old,hit,34
10,19,female,native,psychology,2,1,21,12,90,old,old,hit,607
10,19,female,native,psychology,2,1,21,13,90,old,old,hit,386
10,19,female,native,psychology,2,1,21,14,90,old,old,hit,248
10,19,female,native,psychology,2,1,21,15,90,new,old,fa,436
10,19,female,native,psychology,2,1,21,16,90,old,old,hit,264
10,19,female,native,psychology,2,1,21,17,90,old,old,hit,307
10,19,female,native,psychology,2,1,21,18,90,old,old,hit,372
10,19,female,native,psychology,2,1,21,19,90,old,old,hit,91
10,19,female,native,psychology,2,1,21,20,90,old,old,hit,37
10,19,female,native,psychology,2,1,21,21,90,old,old,hit,105
10,19,female,native,psychology,2,1,21,22,90,old,old,hit,410
10,19,female,native,psychology,2,1,21,23,90,old,old,hit,343
10,19,female,native,psychology,2,1,21,24,90,old,old,hit,335
10,19,female,native,psychology,2,1,21,25,90,old,old,hit,231
10,19,female,native,psychology,2,1,21,26,90,old,old,hit,300
10,19,female,native,psychology,2,1,21,27,90,old,old,hit,294
10,19,female,native,psychology,2,1,21,28,90,old,old,hit,247
10,19,female,native,psychology,2,1,21,29,90,old,old,hit,3
10,19,female,native,psychology,2,1,21,30,90,old,old,hit,409
10,19,female,native,psychology,2,1,21,31,90,old,old,hit,246
10,19,female,native,psychology,2,1,21,32,90,old,old,hit,257
10,19,female,native,psychology,2,1,21,33,90,old,old,hit,341
10,19,female,native,psychology,2,1,21,34,90,old,old,hit,44
10,19,female,native,psychology,2,1,21,35,90,old,old,hit,88
10,19,female,native,psychology,2,1,21,36,90,old,old,hit,218
10,19,female,native,psychology,2,1,21,37,90,old,old,hit,256
10,19,female,native,psychology,2,1,21,38,90,old,old,hit,75
10,19,female,native,psychology,2,1,21,39,90,new,old,fa,238
10,19,female,native,psychology,2,1,21,40,90,old,old,hit,272
10,19,female,native,psychology,2,1,21,41,90,old,old,hit,276
10,19,female,native,psychology,2,1,21,42,90,new,old,fa,437
10,19,female,native,psychology,2,1,21,43,90,old,old,hit,265
10,19,female,native,psychology,2,1,21,44,90,old,old,hit,244
10,19,female,native,psychology,2,1,21,45,90,old,old,hit,392
10,19,female,native,psychology,2,1,21,46,90,old,old,hit,254
10,19,female,native,psychology,2,1,21,47,90,new,old,fa,17
10,19,female,native,psychology,2,1,21,48,90,old,old,hit,174
